latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,-14400,America/New_York,EDT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),weather_code (wmo code),pressure_msl (hPa),cloud_cover (%),wind_speed_10m (km/h),is_day ()
2024-01-20T01:00,-5.1,63,0.00,3,1012.3,90,18.6,0
2024-01-20T02:00,-5.9,59,0.00,1,1012.8,29,20.2,0
2024-01-20T03:00,-6.9,60,0.00,0,1013.4,3,20.1,0
2024-01-20T04:00,-7.6,62,0.00,0,1013.7,2,18.6,0
2024-01-20T05:00,-8.0,64,0.00,0,1013.9,0,17.5,0
2024-01-20T06:00,-8.2,63,0.00,0,1014.4,1,15.9,0
2024-01-20T07:00,-8.3,64,0.00,0,1014.9,1,14.1,0
2024-01-20T08:00,-8.4,65,0.00,0,1015.3,3,12.5,0
2024-01-20T09:00,-7.8,60,0.00,0,1015.3,1,15.6,1
2024-01-20T10:00,-6.7,49,0.00,0,1015.6,8,21.0,1
2024-01-20T11:00,-5.7,44,0.00,0,1015.4,5,22.0,1
2024-01-20T12:00,-4.5,39,0.00,2,1015.1,57,23.5,1
2024-01-20T13:00,-3.8,39,0.00,1,1014.4,47,24.2,1
2024-01-20T14:00,-3.6,37,0.00,1,1014.0,45,25.1,1
2024-01-20T15:00,-3.9,38,0.00,3,1014.2,100,25.7,1
2024-01-20T16:00,-4.7,40,0.00,2,1014.5,77,26.2,1
2024-01-20T17:00,-5.5,43,0.00,2,1015.4,75,25.2,1
2024-01-20T18:00,-6.5,48,0.00,3,1016.3,100,21.7,0
2024-01-20T19:00,-6.9,50,0.00,3,1017.2,93,21.6,0
2024-01-20T20:00,-7.2,50,0.00,1,1017.7,36,21.9,0
2024-01-20T21:00,-7.5,50,0.00,2,1018.0,63,23.0,0
2024-01-20T22:00,-7.5,51,0.00,1,1018.4,44,23.5,0
2024-01-20T23:00,-7.7,54,0.00,2,1019.1,59,22.8,0
2024-01-21T00:00,-7.6,56,0.00,2,1019.5,74,22.7,0
2024-01-21T01:00,-7.5,58,0.00,1,1020.0,34,20.9,0
2024-01-21T02:00,-7.3,59,0.00,0,1020.4,20,19.1,0
2024-01-21T03:00,-6.8,58,0.00,1,1021.1,22,19.4,0
2024-01-21T04:00,-6.9,58,0.00,0,1021.8,15,19.1,0
2024-01-21T05:00,-7.1,58,0.00,0,1022.5,11,19.9,0
2024-01-21T06:00,-7.3,57,0.00,0,1023.4,4,20.1,0
2024-01-21T07:00,-7.5,58,0.00,1,1024.4,39,18.8,0
2024-01-21T08:00,-7.7,59,0.00,0,1025.5,7,17.6,0
2024-01-21T09:00,-6.7,55,0.00,0,1026.3,2,18.6,1
2024-01-21T10:00,-5.8,49,0.00,0,1027.2,1,22.5,1
2024-01-21T11:00,-5.0,45,0.00,0,1028.0,0,23.0,1
2024-01-21T12:00,-3.8,41,0.00,0,1028.2,1,23.2,1
2024-01-21T13:00,-2.8,39,0.00,0,1027.6,0,21.8,1
2024-01-21T14:00,-1.9,37,0.00,0,1027.2,0,22.3,1
2024-01-21T15:00,-1.4,37,0.00,0,1027.4,0,23.6,1
2024-01-21T16:00,-1.4,38,0.00,0,1027.9,1,23.1,1
2024-01-21T17:00,-2.1,43,0.00,0,1028.8,0,20.6,1
2024-01-21T18:00,-3.8,51,0.00,0,1029.9,0,16.6,0
2024-01-21T19:00,-4.6,56,0.00,0,1030.9,0,17.1,0
2024-01-21T20:00,-5.1,59,0.00,0,1031.7,0,16.8,0
2024-01-21T21:00,-4.6,55,0.00,0,1031.8,0,17.4,0
2024-01-21T22:00,-5.0,58,0.00,0,1032.3,0,15.3,0
2024-01-21T23:00,-5.5,62,0.00,0,1032.9,0,13.2,0
2024-01-22T00:00,-5.9,65,0.00,0,1033.5,0,13.0,0
2024-01-22T01:00,-6.1,66,0.00,0,1033.8,0,12.2,0
2024-01-22T02:00,-6.3,66,0.00,0,1033.9,0,10.8,0
2024-01-22T03:00,-6.5,67,0.00,0,1034.1,0,9.2,0
2024-01-22T04:00,-6.6,67,0.00,0,1034.0,0,8.1,0
2024-01-22T05:00,-6.7,68,0.00,0,1034.3,0,7.2,0
2024-01-22T06:00,-7.0,70,0.00,0,1034.3,0,5.9,0
2024-01-22T07:00,-7.1,71,0.00,0,1034.6,0,6.8,0
2024-01-22T08:00,-7.2,73,0.00,0,1035.0,0,7.6,0
2024-01-22T09:00,-6.1,67,0.00,0,1035.3,0,9.4,1
2024-01-22T10:00,-3.8,56,0.00,0,1035.6,0,8.2,1
2024-01-22T11:00,-2.0,47,0.00,0,1035.7,0,8.0,1
2024-01-22T12:00,-0.2,41,0.00,1,1035.1,29,10.2,1
2024-01-22T13:00,1.4,36,0.00,1,1034.1,30,13.0,1
2024-01-22T14:00,2.5,32,0.00,1,1032.9,30,14.3,1
2024-01-22T15:00,3.3,30,0.00,1,1032.3,27,16.6,1
2024-01-22T16:00,3.4,30,0.00,1,1031.6,40,16.6,1
2024-01-22T17:00,2.4,36,0.00,3,1031.6,90,14.4,1
2024-01-22T18:00,0.7,47,0.00,3,1031.7,90,13.2,1
2024-01-22T19:00,0.3,52,0.00,2,1031.9,72,14.8,0
2024-01-22T20:00,-0.3,55,0.00,2,1032.3,62,17.6,0
2024-01-22T21:00,-2.1,64,0.00,3,1032.3,81,17.1,0
2024-01-22T22:00,-2.0,63,0.00,1,1032.0,41,17.3,0
2024-01-22T23:00,-2.7,65,0.00,2,1032.1,60,16.6,0
2024-01-23T00:00,-1.9,62,0.00,2,1031.9,74,18.8,0
2024-01-23T01:00,-1.2,60,0.00,2,1031.4,75,18.7,0
2024-01-23T02:00,-0.7,59,0.00,1,1031.2,44,17.2,0
2024-01-23T03:00,-1.2,61,0.00,2,1031.0,60,12.7,0
2024-01-23T04:00,-0.9,60,0.00,3,1030.8,82,11.6,0
2024-01-23T05:00,-0.7,61,0.00,2,1030.6,72,14.6,0
2024-01-23T06:00,-0.4,60,0.00,2,1030.6,55,12.7,0
2024-01-23T07:00,-0.8,62,0.00,2,1031.0,55,12.7,0
2024-01-23T08:00,-0.9,63,0.00,2,1031.7,77,11.3,0
2024-01-23T09:00,0.9,54,0.00,3,1031.3,83,8.6,1
2024-01-23T10:00,2.1,51,0.00,3,1032.2,92,9.8,1
2024-01-23T11:00,2.5,52,0.20,51,1032.8,95,8.7,1
2024-01-23T12:00,1.6,80,0.70,53,1033.3,95,7.1,1
2024-01-23T13:00,1.9,83,0.50,53,1032.8,96,6.8,1
2024-01-23T14:00,2.8,86,0.30,51,1032.4,95,6.8,1
2024-01-23T15:00,3.8,72,0.00,3,1032.2,82,6.2,1
2024-01-23T16:00,4.3,62,0.00,3,1032.6,89,6.8,1
2024-01-23T17:00,3.6,66,0.00,3,1033.3,88,3.1,1
2024-01-23T18:00,3.1,69,0.00,3,1033.6,90,3.5,1
2024-01-23T19:00,1.4,80,0.00,2,1034.3,76,5.4,0
2024-01-23T20:00,0.4,86,0.00,3,1034.6,89,5.5,0
2024-01-23T21:00,0.3,90,0.00,2,1034.4,76,4.1,0
2024-01-23T22:00,0.3,92,0.00,1,1034.4,44,3.3,0
2024-01-23T23:00,-0.8,95,0.00,3,1034.4,84,5.4,0
2024-01-24T00:00,-0.1,94,0.00,3,1034.9,83,5.2,0
2024-01-24T01:00,0.1,92,0.10,51,1034.2,67,6.2,0
2024-01-24T02:00,0.1,88,0.00,2,1034.5,66,5.2,0
2024-01-24T03:00,0.3,87,0.00,3,1034.4,92,7.9,0
2024-01-24T04:00,0.3,89,0.00,2,1034.3,61,8.0,0
2024-01-24T05:00,0.1,95,0.20,51,1034.2,69,5.2,0
2024-01-24T06:00,-0.1,96,0.20,51,1033.8,63,6.4,0
2024-01-24T07:00,0.6,97,0.20,51,1033.3,64,6.5,0
2024-01-24T08:00,0.2,97,0.10,51,1033.9,71,4.7,0
2024-01-24T09:00,1.3,97,0.20,51,1033.9,100,6.1,1
2024-01-24T10:00,2.9,95,0.10,51,1033.5,100,6.5,1
2024-01-24T11:00,4.6,96,0.10,51,1033.5,100,4.8,1
2024-01-24T12:00,4.9,96,0.20,51,1033.0,100,5.8,1
2024-01-24T13:00,5.0,96,0.10,51,1031.8,100,4.7,1
2024-01-24T14:00,4.9,97,0.10,51,1031.1,100,4.6,1
2024-01-24T15:00,5.3,97,0.00,3,1030.1,100,4.6,1
2024-01-24T16:00,4.9,98,0.10,51,1029.7,100,4.9,1
2024-01-24T17:00,4.6,98,0.10,51,1029.5,100,6.0,1
2024-01-24T18:00,4.0,99,0.20,51,1028.6,100,6.9,1
2024-01-24T19:00,3.7,99,0.40,51,1028.7,100,7.1,0
2024-01-24T20:00,3.5,100,0.20,51,1028.2,100,7.3,0
2024-01-24T21:00,3.7,100,0.40,51,1026.9,100,6.5,0
2024-01-24T22:00,3.6,100,0.20,51,1026.1,97,9.4,0
2024-01-24T23:00,4.0,100,0.00,3,1025.1,96,10.5,0
2024-01-25T00:00,4.9,99,0.30,51,1024.5,100,8.9,0
2024-01-25T01:00,6.6,97,0.20,51,1023.1,100,11.5,0
2024-01-25T02:00,7.3,97,0.10,51,1022.1,100,12.0,0
2024-01-25T03:00,8.0,96,0.40,51,1021.3,100,16.1,0
2024-01-25T04:00,9.0,95,0.30,51,1020.8,100,20.3,0
2024-01-25T05:00,9.4,94,0.10,51,1020.3,100,21.2,0
2024-01-25T06:00,9.6,95,0.30,51,1019.9,100,19.7,0
2024-01-25T07:00,9.6,96,0.30,51,1020.1,100,14.2,0
2024-01-25T08:00,8.8,97,0.20,51,1020.6,100,8.3,0
2024-01-25T09:00,7.8,100,0.50,53,1020.8,100,9.5,1
2024-01-25T10:00,8.7,99,0.40,51,1020.8,100,7.2,1
2024-01-25T11:00,8.6,98,1.20,55,1020.9,100,7.0,1
2024-01-25T12:00,9.1,97,0.70,53,1020.6,100,7.2,1
2024-01-25T13:00,11.1,94,0.10,51,1019.9,100,8.2,1
2024-01-25T14:00,10.8,93,0.10,51,1019.7,100,7.2,1
2024-01-25T15:00,10.6,93,0.10,51,1019.5,100,6.6,1
2024-01-25T16:00,9.8,97,0.10,51,1019.7,100,6.9,1
2024-01-25T17:00,9.1,97,0.10,51,1019.9,90,5.8,1
2024-01-25T18:00,7.8,98,0.00,3,1020.6,100,6.8,1
2024-01-25T19:00,8.0,97,0.00,3,1021.6,100,8.5,0
2024-01-25T20:00,7.8,97,0.10,51,1022.0,94,7.6,0
2024-01-25T21:00,7.9,99,0.00,3,1022.3,100,7.5,0
2024-01-25T22:00,8.1,99,0.00,3,1022.3,100,9.5,0
2024-01-25T23:00,7.7,99,0.00,3,1022.6,100,11.4,0
2024-01-26T00:00,7.7,99,0.10,51,1022.4,100,13.2,0
2024-01-26T01:00,7.9,98,0.10,51,1022.0,100,12.1,0
2024-01-26T02:00,7.5,98,0.20,51,1021.2,100,14.5,0
2024-01-26T03:00,6.4,95,0.40,51,1020.5,100,15.7,0
2024-01-26T04:00,5.7,95,0.60,53,1019.4,100,15.4,0
2024-01-26T05:00,5.6,95,0.80,53,1019.7,100,10.4,0
2024-01-26T06:00,5.4,96,0.50,53,1019.0,100,13.5,0
2024-01-26T07:00,5.4,97,0.40,51,1018.0,100,14.6,0
2024-01-26T08:00,5.5,97,0.30,51,1017.4,100,12.0,0
2024-01-26T09:00,5.2,96,0.20,51,1018.4,100,11.4,1
2024-01-26T10:00,5.6,97,0.30,51,1018.0,100,12.0,1
2024-01-26T11:00,5.8,97,0.20,51,1017.7,100,12.3,1
2024-01-26T12:00,5.6,97,0.50,53,1017.6,100,13.6,1
2024-01-26T13:00,6.1,93,0.00,3,1016.6,91,13.3,1
2024-01-26T14:00,6.9,91,0.00,3,1015.5,91,11.2,1
2024-01-26T15:00,7.2,91,0.00,3,1015.1,93,8.4,1
2024-01-26T16:00,7.8,89,0.00,3,1015.2,100,6.5,1
2024-01-26T17:00,8.1,89,0.00,3,1015.4,100,3.4,1
2024-01-26T18:00,7.6,92,0.00,2,1015.6,65,2.5,1
2024-01-26T19:00,5.6,96,0.00,1,1016.0,32,3.3,0
2024-01-26T20:00,4.3,98,0.00,1,1016.8,33,2.3,0
2024-01-26T21:00,3.8,97,0.00,1,1018.3,22,4.4,0
2024-01-26T22:00,3.2,98,0.00,2,1018.4,54,4.8,0
2024-01-26T23:00,3.0,99,0.00,2,1018.5,62,3.5,0
2024-01-27T00:00,3.0,99,0.00,3,1018.7,96,3.1,0
2024-01-27T01:00,2.7,99,0.00,3,1019.3,100,4.2,0
2024-01-27T02:00,2.8,99,0.00,3,1019.4,100,6.0,0
2024-01-27T03:00,2.8,100,0.00,3,1019.5,98,7.4,0
2024-01-27T04:00,2.7,99,0.00,0,1019.6,8,8.4,0
2024-01-27T05:00,2.5,97,0.00,3,1019.9,90,10.1,0
2024-01-27T06:00,3.0,96,0.00,3,1020.4,90,11.9,0
2024-01-27T07:00,3.3,93,0.00,3,1020.9,90,10.4,0
2024-01-27T08:00,3.3,92,0.00,3,1021.6,99,11.7,0
2024-01-27T09:00,4.8,90,0.00,3,1023.2,98,10.8,1
2024-01-27T10:00,5.7,82,0.00,3,1023.5,98,11.4,1
2024-01-27T11:00,6.5,75,0.00,1,1023.7,45,9.6,1
2024-01-27T12:00,7.6,69,0.00,3,1024.1,100,10.1,1
2024-01-27T13:00,8.0,66,0.00,3,1023.3,100,13.0,1
2024-01-27T14:00,8.0,68,0.00,3,1023.1,100,12.6,1
2024-01-27T15:00,8.1,70,0.00,3,1022.5,100,8.4,1
2024-01-27T16:00,8.3,69,0.00,3,1022.3,100,6.8,1
2024-01-27T17:00,8.1,70,0.00,3,1023.0,100,6.0,1
2024-01-27T18:00,7.3,74,0.00,3,1022.8,100,6.5,1
2024-01-27T19:00,6.6,77,0.00,3,1022.8,100,6.2,0
2024-01-27T20:00,6.0,79,0.00,3,1023.0,100,5.4,0
2024-01-27T21:00,4.7,83,0.00,3,1022.9,80,5.7,0
2024-01-27T22:00,3.5,91,0.00,3,1023.0,98,6.0,0
2024-01-27T23:00,3.7,96,0.00,3,1022.8,96,8.9,0
2024-01-28T00:00,3.7,96,0.00,3,1022.3,91,7.3,0
2024-01-28T01:00,3.7,95,0.10,51,1022.0,93,4.9,0
2024-01-28T02:00,3.6,96,0.10,51,1020.7,97,4.2,0
2024-01-28T03:00,3.7,97,0.50,53,1019.8,93,8.0,0
2024-01-28T04:00,3.5,97,1.20,55,1019.0,94,10.4,0
2024-01-28T05:00,3.2,97,2.20,61,1017.6,90,12.7,0
2024-01-28T06:00,3.1,97,2.20,61,1017.3,100,11.6,0
2024-01-28T07:00,3.1,96,1.40,61,1015.6,100,13.9,0
2024-01-28T08:00,3.1,96,2.80,63,1015.2,100,11.3,0
2024-01-28T09:00,3.3,96,1.90,61,1014.5,100,14.7,1
2024-01-28T10:00,3.3,96,3.30,63,1013.0,100,16.8,1
2024-01-28T11:00,3.4,96,0.70,53,1011.5,100,20.0,1
2024-01-28T12:00,3.9,89,0.10,51,1009.2,100,28.2,1
2024-01-28T13:00,4.0,88,0.10,51,1007.8,100,28.8,1
2024-01-28T14:00,3.5,94,0.60,53,1006.4,100,22.4,1
2024-01-28T15:00,3.0,95,0.60,53,1005.2,100,23.2,1
2024-01-28T16:00,3.0,94,0.60,53,1004.8,100,22.7,1
2024-01-28T17:00,3.0,94,0.70,53,1004.9,100,20.1,1
2024-01-28T18:00,2.8,95,1.00,55,1005.0,100,21.3,1
2024-01-28T19:00,2.4,95,0.70,53,1004.8,100,24.2,0
2024-01-28T20:00,2.2,94,0.20,51,1004.5,100,24.9,0
2024-01-28T21:00,2.5,92,0.10,51,1004.3,100,21.0,0
2024-01-28T22:00,2.3,93,0.10,51,1004.0,100,20.3,0
2024-01-28T23:00,2.4,92,0.10,51,1003.5,100,19.6,0
2024-01-29T00:00,2.1,93,0.00,3,1003.5,100,19.1,0
2024-01-29T01:00,1.9,91,0.00,3,1004.0,100,19.6,0
2024-01-29T02:00,2.0,90,0.00,3,1004.1,100,19.9,0
2024-01-29T03:00,2.0,89,0.10,51,1004.7,100,19.8,0
2024-01-29T04:00,1.8,89,0.20,51,1005.0,100,18.2,0
2024-01-29T05:00,1.9,88,0.10,51,1005.3,100,18.9,0
2024-01-29T06:00,2.0,86,0.00,3,1005.7,100,20.0,0
2024-01-29T07:00,2.1,84,0.10,51,1006.4,100,19.4,0
2024-01-29T08:00,2.1,82,0.00,3,1007.4,89,20.7,0
2024-01-29T09:00,2.4,89,0.10,51,1008.4,100,10.8,1
2024-01-29T10:00,2.8,88,0.00,3,1009.2,100,13.8,1
2024-01-29T11:00,3.2,78,0.00,3,1010.0,100,20.5,1
2024-01-29T12:00,3.7,69,0.10,51,1010.5,97,23.5,1
2024-01-29T13:00,4.5,59,0.00,2,1010.3,74,25.4,1
2024-01-29T14:00,5.3,53,0.00,3,1010.4,87,27.6,1
2024-01-29T15:00,5.6,51,0.00,2,1010.8,52,27.0,1
2024-01-29T16:00,5.3,52,0.00,1,1011.4,42,24.8,1
2024-01-29T17:00,4.8,52,0.00,1,1012.3,35,22.5,1
2024-01-29T18:00,3.4,57,0.00,2,1013.5,58,13.8,1
2024-01-29T19:00,1.7,65,0.00,1,1015.1,49,8.8,0
2024-01-29T20:00,0.5,71,0.00,1,1016.3,44,8.4,0
2024-01-29T21:00,1.8,67,0.00,3,1017.5,86,8.8,0
2024-01-29T22:00,1.5,69,0.00,3,1018.3,83,10.4,0
2024-01-29T23:00,0.3,76,0.00,0,1019.0,18,9.6,0
2024-01-30T00:00,-0.8,82,0.00,0,1019.5,9,9.9,0
2024-01-30T01:00,-1.1,83,0.00,0,1019.9,2,10.9,0
2024-01-30T02:00,-2.0,85,0.00,0,1020.0,0,10.1,0
2024-01-30T03:00,-2.8,86,0.00,0,1020.3,0,10.1,0
2024-01-30T04:00,-3.2,86,0.00,0,1020.6,0,11.7,0
2024-01-30T05:00,-3.5,87,0.00,0,1021.1,1,11.5,0
2024-01-30T06:00,-3.6,87,0.00,0,1021.5,0,11.5,0
2024-01-30T07:00,-3.9,88,0.00,0,1022.3,4,9.7,0
2024-01-30T08:00,-4.2,89,0.00,0,1023.0,0,9.0,0
2024-01-30T09:00,-1.9,81,0.00,0,1023.5,1,9.8,1
2024-01-30T10:00,-0.2,73,0.00,0,1023.9,16,7.6,1
2024-01-30T11:00,1.7,65,0.00,1,1024.0,27,5.8,1
2024-01-30T12:00,3.1,56,0.00,2,1023.7,63,4.0,1
2024-01-30T13:00,4.0,52,0.00,3,1022.9,89,6.9,1
2024-01-30T14:00,4.1,52,0.00,3,1022.5,84,8.7,1
2024-01-30T15:00,3.7,53,0.00,3,1022.3,90,11.9,1
2024-01-30T16:00,3.2,55,0.00,3,1022.1,93,12.1,1
2024-01-30T17:00,2.8,56,0.00,3,1022.1,100,11.5,1
2024-01-30T18:00,2.1,61,0.00,3,1022.1,100,9.3,1
2024-01-30T19:00,1.6,66,0.00,3,1022.3,100,9.4,0
2024-01-30T20:00,1.5,69,0.00,3,1022.7,100,10.7,0
2024-01-30T21:00,1.3,72,0.00,3,1022.8,100,9.1,0
2024-01-30T22:00,1.4,76,0.00,3,1022.7,100,12.1,0
2024-01-30T23:00,1.4,74,0.00,3,1022.3,100,11.2,0
2024-01-31T00:00,1.5,75,0.00,3,1022.0,100,9.8,0
2024-01-31T01:00,1.4,80,0.00,3,1021.9,100,10.4,0
2024-01-31T02:00,1.2,84,0.10,51,1021.7,100,10.7,0
2024-01-31T03:00,1.2,85,0.10,51,1021.4,100,10.8,0
2024-01-31T04:00,1.2,86,0.00,3,1021.3,100,10.0,0
2024-01-31T05:00,1.2,86,0.00,3,1020.9,100,9.4,0
2024-01-31T06:00,1.1,85,0.00,3,1020.8,100,8.4,0
2024-01-31T07:00,1.0,84,0.00,3,1020.8,100,6.9,0
2024-01-31T08:00,0.9,83,0.00,3,1021.1,100,8.2,0
2024-01-31T09:00,0.8,77,0.00,3,1021.3,100,7.5,1
2024-01-31T10:00,1.6,72,0.00,3,1020.9,90,8.7,1
2024-01-31T11:00,2.8,68,0.00,3,1020.5,84,11.2,1
2024-01-31T12:00,4.1,63,0.00,3,1020.7,90,8.6,1
2024-01-31T13:00,4.2,62,0.00,3,1020.1,90,8.1,1
2024-01-31T14:00,4.1,63,0.00,3,1019.7,90,9.1,1
2024-01-31T15:00,4.1,63,0.00,3,1019.4,90,6.5,1
2024-01-31T16:00,4.0,64,0.00,3,1019.1,90,5.4,1
2024-01-31T17:00,3.9,64,0.00,3,1019.1,90,4.5,1
2024-01-31T18:00,3.4,68,0.00,3,1018.9,90,5.4,1
2024-01-31T19:00,2.5,71,0.00,2,1019.0,63,9.0,0
2024-01-31T20:00,1.5,77,0.00,3,1019.2,82,5.2,0
2024-01-31T21:00,1.0,81,0.00,1,1019.0,25,4.8,0
2024-01-31T22:00,-0.8,90,0.00,0,1019.0,14,8.4,0
2024-01-31T23:00,-1.4,92,0.00,0,1018.8,3,7.9,0
2024-02-01T00:00,-2.5,95,0.00,0,1018.9,4,8.3,0
2024-02-01T01:00,-2.6,96,0.00,0,1018.4,0,7.2,0
2024-02-01T02:00,-3.3,98,0.00,1,1017.9,24,6.5,0
2024-02-01T03:00,-3.6,97,0.00,1,1017.7,23,7.8,0
2024-02-01T04:00,-3.6,97,0.00,0,1017.6,18,7.2,0
2024-02-01T05:00,-3.4,96,0.00,0,1017.6,6,6.6,0
2024-02-01T06:00,-3.4,97,0.00,1,1017.3,25,6.5,0
2024-02-01T07:00,-3.1,96,0.00,0,1017.5,12,7.1,0
2024-02-01T08:00,-2.8,95,0.00,0,1017.8,7,7.4,0
2024-02-01T09:00,-1.1,93,0.00,0,1018.0,19,11.2,1
2024-02-01T10:00,1.4,85,0.00,1,1018.1,30,9.7,1
2024-02-01T11:00,3.8,77,0.00,2,1017.8,70,12.8,1
2024-02-01T12:00,5.9,71,0.00,2,1017.2,74,14.8,1
2024-02-01T13:00,7.4,66,0.00,1,1015.6,41,16.0,1
2024-02-01T14:00,8.2,60,0.00,3,1014.5,100,19.8,1
2024-02-01T15:00,8.5,58,0.00,3,1013.7,100,18.8,1
2024-02-01T16:00,8.8,55,0.00,3,1013.0,100,16.9,1
2024-02-01T17:00,8.6,57,0.00,3,1012.4,82,10.9,1
2024-02-01T18:00,5.8,74,0.00,1,1012.2,49,8.7,1
2024-02-01T19:00,3.3,81,0.00,2,1012.8,53,10.2,0
2024-02-01T20:00,3.9,79,0.00,2,1013.1,74,9.0,0
2024-02-01T21:00,4.2,74,0.00,3,1013.4,100,6.2,0
2024-02-01T22:00,4.2,79,0.20,51,1013.4,100,5.7,0
2024-02-01T23:00,4.0,82,0.40,51,1013.1,100,5.8,0
2024-02-02T00:00,3.2,88,0.00,3,1012.8,100,6.5,0
2024-02-02T01:00,3.2,89,0.20,51,1012.5,100,6.4,0
2024-02-02T02:00,3.3,93,0.30,51,1012.0,100,4.0,0
2024-02-02T03:00,3.1,93,1.00,55,1011.8,100,4.3,0
2024-02-02T04:00,3.1,95,0.80,53,1011.2,100,5.5,0
2024-02-02T05:00,3.1,95,0.40,51,1010.6,100,6.5,0
2024-02-02T06:00,3.1,95,0.30,51,1010.2,100,7.0,0
2024-02-02T07:00,3.1,97,0.20,51,1010.1,100,6.8,0
2024-02-02T08:00,3.2,97,0.30,51,1010.3,100,5.6,0
2024-02-02T09:00,3.7,96,0.00,3,1010.7,100,3.8,1
2024-02-02T10:00,4.1,96,0.30,51,1011.2,100,7.3,1
2024-02-02T11:00,4.2,96,1.00,55,1011.4,100,8.7,1
2024-02-02T12:00,4.0,95,0.50,53,1011.8,100,15.1,1
2024-02-02T13:00,3.4,95,0.50,53,1011.5,100,18.3,1
2024-02-02T14:00,3.8,88,0.30,51,1011.1,100,20.6,1
2024-02-02T15:00,4.5,84,0.10,51,1011.2,100,22.6,1
2024-02-02T16:00,5.0,84,0.10,51,1011.5,100,14.3,1
2024-02-02T17:00,5.8,78,0.00,3,1011.8,100,13.4,1
2024-02-02T18:00,5.2,68,0.00,1,1012.6,28,17.7,1
2024-02-02T19:00,4.1,65,0.00,0,1013.4,4,19.1,0
2024-02-02T20:00,3.1,65,0.00,0,1014.1,1,20.5,0
2024-02-02T21:00,2.4,65,0.00,0,1015.3,4,16.9,0
2024-02-02T22:00,1.7,65,0.00,0,1015.7,1,17.5,0
2024-02-02T23:00,1.8,61,0.00,0,1015.8,6,18.8,0
2024-02-03T00:00,1.2,59,0.00,0,1016.2,11,22.7,0
2024-02-03T01:00,0.1,64,0.00,0,1016.5,1,24.2,0
2024-02-03T02:00,-0.8,68,0.00,0,1016.6,5,23.2,0
2024-02-03T03:00,-1.1,70,0.00,1,1017.0,46,20.8,0
2024-02-03T04:00,-1.5,73,0.00,1,1017.2,45,19.7,0
2024-02-03T05:00,-2.1,75,0.00,0,1017.4,5,18.1,0
2024-02-03T06:00,-2.5,74,0.00,0,1017.4,2,18.8,0
2024-02-03T07:00,-2.9,71,0.00,0,1018.0,8,17.3,0
2024-02-03T08:00,-3.4,70,0.00,0,1018.7,13,14.8,0
2024-02-03T09:00,-0.6,68,0.00,0,1018.7,5,13.1,1
2024-02-03T10:00,0.6,58,0.00,0,1018.9,0,16.9,1
2024-02-03T11:00,2.0,52,0.00,0,1019.0,0,20.9,1
2024-02-03T12:00,3.1,47,0.00,0,1018.8,0,20.6,1
2024-02-03T13:00,4.2,44,0.00,0,1017.8,0,19.6,1
2024-02-03T14:00,5.0,40,0.00,0,1017.1,0,19.8,1
2024-02-03T15:00,5.6,40,0.00,0,1016.3,0,18.4,1
2024-02-03T16:00,5.8,39,0.00,0,1016.1,0,16.6,1
2024-02-03T17:00,5.3,41,0.00,0,1016.0,0,14.2,1
2024-02-03T18:00,3.3,49,0.00,0,1016.3,0,10.3,1
2024-02-03T19:00,1.6,51,0.00,0,1016.8,1,12.6,0
2024-02-03T20:00,0.7,51,0.00,0,1017.2,2,13.4,0
2024-02-03T21:00,0.4,54,0.00,0,1017.5,14,10.9,0
2024-02-03T22:00,-0.4,57,0.00,0,1017.9,7,10.3,0
2024-02-03T23:00,-1.3,61,0.00,0,1017.7,7,10.0,0
2024-02-04T00:00,-1.7,62,0.00,0,1017.8,13,11.1,0
2024-02-04T01:00,-2.0,62,0.00,0,1017.8,4,11.9,0
2024-02-04T02:00,-2.5,62,0.00,0,1017.6,1,13.3,0
2024-02-04T03:00,-2.7,63,0.00,0,1017.6,0,14.5,0
2024-02-04T04:00,-3.1,65,0.00,0,1017.5,0,14.8,0
2024-02-04T05:00,-3.4,67,0.00,0,1017.5,0,14.8,0
2024-02-04T06:00,-3.6,70,0.00,0,1017.6,0,14.4,0
2024-02-04T07:00,-3.8,71,0.00,0,1017.8,0,14.1,0
2024-02-04T08:00,-4.0,72,0.00,0,1018.0,0,13.7,0
2024-02-04T09:00,-2.3,68,0.00,0,1018.0,0,12.8,1
2024-02-04T10:00,-0.6,61,0.00,0,1018.0,0,12.4,1
2024-02-04T11:00,1.3,57,0.00,0,1017.7,0,11.1,1
2024-02-04T12:00,3.2,53,0.00,0,1017.1,0,11.4,1
2024-02-04T13:00,4.8,49,0.00,0,1016.0,0,11.3,1
2024-02-04T14:00,6.1,47,0.00,0,1014.9,0,10.8,1
2024-02-04T15:00,6.9,45,0.00,0,1014.0,0,9.7,1
2024-02-04T16:00,7.3,43,0.00,0,1013.2,0,8.7,1
2024-02-04T17:00,7.3,41,0.00,0,1013.0,0,7.1,1
2024-02-04T18:00,6.7,43,0.00,0,1013.0,0,5.4,1
2024-02-04T19:00,2.1,63,0.00,0,1013.2,0,8.9,0
2024-02-04T20:00,1.4,64,0.00,0,1013.4,0,9.9,0
2024-02-04T21:00,0.6,64,0.00,0,1013.5,0,9.4,0
